0.46154,0.67361,0.67857,1.938,1.411
0.61538,0.57639,0.58551,1.973,1.351
0.53846,0.54861,0.54376,2.012,1.287
0.57692,0.53472,0.55785,2.058,1.225
0.57692,0.54167,0.5171,2.102,1.159
0.65385,0.54167,0.54527,2.143,1.099
0.73077,0.51389,0.54628,2.183,1.053
0.69231,0.52083,0.53219,2.249,0.969
0.73077,0.54167,0.55986,2.342,1.1445
0.73077,0.54167,0.54628,2.346,1.1445
0.80769,0.57639,0.57445,2.423,1.1445
0.80769,0.54167,0.56087,2.472,1.1445
0.80769,0.55555,0.58803,2.484,1.1445
0.80769,0.58333,0.60161,2.579,1.1445
0.80769,0.59722,0.61519,2.544,1.1445
0.84615,0.60417,0.61569,2.654,1.1445
0.80769,0.60417,0.62877,2.641,1.1445
0.76923,0.65972,0.66901,2.663,1.005
0.84615,0.65278,0.67002,2.682,1.07
0.80769,0.65972,0.66952,2.648,1.13
0.80769,0.68055,0.6831,2.6505,1.195
0.84615,0.68055,0.69718,2.6525,1.27
0.80769,0.69445,0.71026,2.658,1.357
0.80769,0.70833,0.72384,2.644,1.414
0.80769,0.71528,0.72384,2.642,1.473
0.76923,0.70139,0.70976,2.651,1.548
0.76923,0.72222,0.73692,2.646,1.68
0.76923,0.72222,0.72334,2.65,1.775
0.76923,0.72917,0.73692,2.6525,1.812
0.73077,0.72917,0.73642,2.6525,1.874
0.73077,0.76389,0.76358,2.6525,1.944
0.69231,0.73611,0.7495,2.6545,2.01
0.61538,0.77778,0.77565,2.6585,2.078
0.65385,0.77778,0.78974,2.669,2.174
0.65385,0.77778,0.78974,2.659,2.229
0.57692,0.79861,0.78873,2.679,2.293
0.61538,0.82639,0.8164,2.637,2.37
0.57692,0.8125,0.80231,2.61,2.408
0.5,0.81945,0.82847,2.6395,2.433
0.57692,0.83333,0.82948,2.6235,2.456
0.57692,0.82639,0.84306,2.5885,2.485
0.61538,0.88889,0.88431,2.527,2.491
0.5,0.85416,0.85563,2.231,2.497
0.5,0.84028,0.85563,2.158,2.502
0.5,0.85416,0.84205,2.158,2.502
0.46154,0.83333,0.82797,2.1945,2.502
0.5,0.82639,0.81489,2.158,2.5115
0.46154,0.8125,0.81439,1.838,2.525
0.5,0.79861,0.78773,1.757,2.521
0.38462,0.80555,0.84054,1.689,2.534
0.46154,0.82639,0.78722,1.622,2.548
0.46154,0.77778,0.77364,1.539,2.556
0.30769,0.74305,0.75805,1.444,2.569
0.38462,0.72222,0.73189,1.357,2.541
0.26923,0.6875,0.68964,1.276,2.541
0.34615,0.6875,0.69064,1.209,2.541
0.34615,0.70833,0.70423,1.106,2.541
0.26923,0.67361,0.67606,1.029,2.541
0.30769,0.67361,0.67656,0.97,2.541
0.30769,0.67361,0.66298,0.904,2.541
0.23077,0.66667,0.66197,0.839,2.541
0.19231,0.66667,0.67505,0.815,2.525
0.23077,0.65972,0.66197,0.675,2.525
0.23077,0.65278,0.63481,0.588,2.523
0.19231,0.625,0.62072,0.517,2.565
0.15385,0.61111,0.60664,0.482,2.521
0.19231,0.59722,0.60714,0.42,2.484
0.076923,0.61111,0.61922,0.556,2.424
0.19231,0.63195,0.63431,0.556,2.359
0.19231,0.65278,0.66147,0.556,2.32
0.11538,0.60417,0.60614,0.556,2.269
0.11538,0.59722,0.60614,0.556,2.191
0.076923,0.57639,0.57847,0.556,2.111
0.15385,0.59722,0.59306,0.556,2.05
0.038462,0.54861,0.5508,0.556,1.979
0.038462,0.54861,0.5508,0.556,1.827
0,0.54167,0.5503,0.556,1.815
0.11538,0.52083,0.52465,0.501,1.784
0,0.47222,0.48239,0.538,1.683
0.11538,0.50695,0.51107,0.597,1.657
0,0.44445,0.45523,0.574,1.684
0.19231,0.44445,0.48491,0.624,1.6815
0.15385,0.36805,0.37575,0.775,1.681
0.15385,0.34722,0.36217,0.851,1.6795
0.19231,0.38889,0.40342,0.88,1.6795
0.23077,0.34028,0.3496,0.971,1.678
0.19231,0.36805,0.37626,1.055,1.68
0.23077,0.35417,0.36318,1.135,1.688
0.26923,0.35417,0.36368,1.26,1.6795
0.26923,0.40278,0.41801,1.33,1.6795
0.19231,0.41667,0.43058,1.416,1.6795
0.34615,0.40278,0.40543,1.438,1.676
0.30769,0.48611,0.58149,1.494,1.6785
0.38462,0.46528,0.46026,1.607,1.667
0.38462,0.4375,0.44668,1.716,1.685
0.38462,0.46528,0.48742,1.77,1.679
0.46154,0.49305,0.48843,1.842,1.682
0.5,0.48611,0.48893,1.923,1.677
0.5,0.52083,0.54326,2.02,1.685
0.53846,0.54861,0.54376,2.074,1.6765
0.53846,0.5625,0.57093,2.206,1.685
0.53846,0.59028,0.58451,2.225,1.6715
0.57692,0.57639,0.59859,2.324,1.664
0.57692,0.625,0.62575,2.393,1.6585
0.57692,0.63889,0.65292,2.466,1.6575
0.61538,0.65278,0.667,2.527,1.696
0.57692,0.64583,0.6665,2.574,1.652
0.61538,0.70139,0.70775,2.658,1.575
0.65385,0.71528,0.72183,2.666,1.545
0.65385,0.75,0.73541,2.676,1.504
0.65385,0.73611,0.73541,2.662,1.385
0.65385,0.74305,0.72183,2.673,1.413
0.69231,0.72917,0.73592,2.673,1.338
0.69231,0.71528,0.72233,2.673,1.256
0.73077,0.76389,0.76358,2.673,1.144
0.73077,0.71528,0.72284,2.673,1.07
0.73077,0.73611,0.75,2.743,0.994
0.80769,0.71528,0.73742,2.73,0.924
0.76923,0.71528,0.72334,2.742,0.877
0.84615,0.72222,0.73793,2.673,0.839
0.73077,0.79167,0.79074,2.673,0.791
0.80769,0.72917,0.73742,2.673,0.757
0.80769,0.69445,0.71026,2.673,0.661
0.80769,0.69445,0.69668,2.748,0.605
0.80769,0.70139,0.71026,2.73,0.5925
0.84615,0.79861,0.80584,2.67,0.5785
0.88462,0.75,0.76559,2.604,0.573
0.84615,0.70139,0.69718,2.547,0.569
0.88462,0.69445,0.71127,2.504,0.566
0.88462,0.70833,0.72485,2.362,0.569
0.88462,0.71528,0.71127,2.298,0.58
0.88462,0.67361,0.6841,2.224,0.5365
0.84615,0.64583,0.65644,2.15,0.5195
0.92308,0.63889,0.65744,2.091,0.508
0.84615,0.64583,0.64286,2.026,0.5055
0.92308,0.60417,0.6167,1.965,0.5055
0.96154,0.61805,0.63078,1.924,0.529
0.88462,0.58333,0.60262,1.894,0.51
0.84615,0.54861,0.56137,1.844,0.502
0.88462,0.54167,0.54829,1.8,0.495
0.88462,0.52083,0.54829,1.746,0.493
0.92308,0.50695,0.52163,1.687,0.489
0.92308,0.47222,0.48089,1.61,0.492
0.88462,0.43055,0.45322,1.544,0.5365
0.92308,0.43055,0.44014,1.489,0.5495
0.80769,0.41667,0.45221,1.428,0.5495
0.84615,0.38889,0.39839,1.34,0.5495
0.84615,0.35417,0.38481,1.272,0.5495
0.80769,0.375,0.39789,1.201,0.5495
0.84615,0.34722,0.35765,1.122,0.5495
0.92308,0.34028,0.35865,1.113,0.5495
0.80769,0.29861,0.32998,1.013,0.581
0.80769,0.29861,0.3164,0.93,0.573
0.88462,0.27083,0.27666,0.859,0.576
0.76923,0.24305,0.26157,0.691,0.51
0.84615,0.22222,0.23541,0.643,0.555
0.76923,0.22222,0.26157,0.686,0.713
0.88462,0.19445,0.20875,0.61,0.769
0.73077,0.16667,0.19316,0.453,0.825
0.69231,0.13195,0.15191,0.448,0.853
0.69231,0.10417,0.13833,0.5665,0.891
0.57692,0.11111,0.10966,0.5665,1.004
0.57692,0.11111,0.12324,0.5665,1.033
0.46154,0.097223,0.12173,0.5665,1.069
0.15385,0.10417,0.11771,0.5665,1.109
0.19231,0.11805,0.11821,0.5665,1.181
0.19231,0.11111,0.13179,0.5665,1.296
0.076923,0.13195,0.14386,0.5665,1.332
0.038462,0.17361,0.1841,0.5665,1.375
0.11538,0.15972,0.17153,0.5665,1.417
0.038462,0.22917,0.23843,0.47,1.47
0.076923,0.20834,0.22535,0.503,1.502
0.038462,0.26389,0.27918,0.523,1.492
0.038462,0.25695,0.27918,0.694,1.466
0.15385,0.26389,0.2671,0.68,1.466
0.19231,0.27083,0.29477,0.755,1.466
0.19231,0.3125,0.32193,0.831,1.466
0.19231,0.34028,0.33551,0.878,1.466
0.23077,0.3125,0.33602,0.975,1.466
0.23077,0.32639,0.33602,1.064,1.466
0.26923,0.34028,0.37726,1.149,1.466
0.38462,0.36805,0.37877,1.24,1.466
0.30769,0.35417,0.37777,1.298,1.466
0.30769,0.375,0.39135,1.37,1.479
0.30769,0.38195,0.39135,1.484,1.472
0.38462,0.39583,0.40594,1.545,1.462
0.34615,0.42361,0.4326,1.607,1.449
0.42308,0.45833,0.46076,1.673,1.48
0.42308,0.42361,0.44718,1.754,1.48
0.46154,0.45139,0.46127,1.832,1.48
0.46154,0.47222,0.47485,1.887,1.48
0.5,0.5,0.50252,1.964,1.48
0.57692,0.47917,0.50352,2.033,1.462
0.53846,0.52778,0.53018,2.125,1.451
0.57692,0.47917,0.47636,2.198,1.452
0.53846,0.5625,0.57093,2.263,1.48
0.65385,0.54861,0.55885,2.311,1.48
0.65385,0.5625,0.57243,2.362,1.454
0.61538,0.625,0.63984,2.433,1.481
0.61538,0.58333,0.58551,2.474,1.522
0.69231,0.59028,0.6001,2.536,1.504
0.69231,0.65972,0.66801,2.573,1.512
0.73077,0.69445,0.69567,2.642,1.57
0.69231,0.69445,0.69517,2.684,1.658
0.69231,0.66667,0.66801,2.5975,1.68
0.73077,0.70139,0.72284,2.5975,1.725
0.73077,0.72917,0.73642,2.5975,1.827
0.69231,0.72222,0.73592,2.5975,1.9
0.69231,0.77778,0.79024,2.5975,1.926
0.69231,0.75695,0.7495,2.5975,1.968
0.69231,0.75695,0.76308,2.5975,2.034
0.61538,0.8125,0.8164,2.632,2.114
0.65385,0.78472,0.78974,2.72,2.204
0.65385,0.78472,0.78974,2.723,2.263
0.61538,0.8125,0.8164,2.697,2.343
0.57692,0.78472,0.78873,2.684,2.388
0.53846,0.79861,0.81539,2.622,2.45
0.57692,0.82639,0.82948,2.684,2.493
0.53846,0.82639,0.82897,2.684,2.542
0.53846,0.86111,0.86972,2.653,2.567
0.5,0.9375,0.93712,2.579,2.573
0.53846,0.85416,0.86972,2.5055,2.591
0.57692,0.88195,0.8838,2.4615,2.608
0.53846,0.875,0.86972,2.4015,2.584
0.5,0.84028,0.85563,2.134,2.5925
0.46154,0.82639,0.84155,2.246,2.594
0.5,0.84028,0.84205,2.1705,2.594
0.46154,0.82639,0.84155,2.134,2.594
0.46154,0.81945,0.82797,1.712,2.6035
0.42308,0.84722,0.88179,1.641,2.606
0.38462,0.78472,0.7998,1.591,2.602
0.38462,0.77083,0.78622,1.513,2.613
0.42308,0.79861,0.78672,1.413,2.604
0.38462,0.74305,0.74547,1.38,2.606
0.26923,0.78472,0.79829,1.306,2.606
0.30769,0.72222,0.73089,1.224,2.606
0.30769,0.72917,0.73089,1.152,2.618
0.30769,0.70139,0.70372,1.152,2.618
0.26923,0.6875,0.68964,0.969,2.603
0.23077,0.6875,0.67555,0.881,2.614
0.30769,0.67361,0.69014,0.791,2.598
0.23077,0.6875,0.68913,0.707,2.594
0.30769,0.70833,0.73089,0.658,2.5935
0.23077,0.63195,0.63481,0.58,2.618
0.15385,0.63195,0.6338,0.514,2.593
0.15385,0.68055,0.71529,0.513,2.554
0.076923,0.63889,0.6328,0.416,2.513
0.11538,0.625,0.6333,0.368,2.46
0.11538,0.61111,0.61972,0.313,2.399
0.15385,0.61111,0.60664,0.26,2.338
0.15385,0.60417,0.60664,0.204,2.291
0.11538,0.59722,0.59256,0.2365,2.222
0.076923,0.59722,0.60563,0.211,2.142
0.076923,0.61111,0.60563,0.213,2.06
0,0.57639,0.57746,0.238,1.997
0.038462,0.57639,0.57797,0.235,1.935
0,0.57639,0.57746,0.225,1.866
0.19231,0.54167,0.53924,0.213,1.783
0.038462,0.50695,0.51006,0.209,1.695
0.038462,0.49305,0.49648,0.23,1.627
0.076923,0.47222,0.46982,0.23,1.548
0.038462,0.4375,0.44215,0.23,1.477
0.038462,0.46528,0.45573,0.23,1.395
0,0.40278,0.40091,0.212,1.324
0.19231,0.36111,0.38984,0.215,1.264
0.11538,0.34722,0.34809,0.225,1.211
0.038462,0.34722,0.31992,0.202,1.155
0.11538,0.33333,0.33451,0.2565,0.964
0.15385,0.27778,0.29427,0.294,0.95
0.15385,0.25,0.2671,0.275,0.93
0,0.22917,0.23793,0.295,0.87
0,0.23611,0.25151,0.364,0.8
0.15385,0.1875,0.1992,0.474,0.726
0.15385,0.20139,0.1992,0.563,0.685
0,0.125,0.17002,0.609,0.659
0.11538,0.13195,0.13078,0.651,0.639
0,0.10417,0.12928,0.71,0.48
0.23077,0.083335,0.10513,0.792,0.443
0.38462,0.0625,0.07998,0.872,0.418
0.57692,0.083335,0.096076,0.942,0.401
0.65385,0.0625,0.083501,1.004,0.4315
0.73077,0.090277,0.12525,1.087,0.4315
0.84615,0.10417,0.14034,1.163,0.431
0.80769,0.15278,0.18058,1.245,0.431
0.80769,0.13889,0.167,1.313,0.431
0.80769,0.13195,0.15342,1.395,0.431
0.80769,0.15972,0.19416,1.494,0.431
0.88462,0.21528,0.23592,1.583,0.431
1,0.23611,0.26459,1.647,0.431
0.92308,0.28472,0.27716,1.75,0.431
0.80769,0.3125,0.32998,1.808,0.397
0.88462,0.31945,0.33099,2.028,0.414
0.84615,0.375,0.39839,2.109,0.42
0.88462,0.39583,0.41247,2.04,0.431
0.84615,0.38195,0.41197,2.11,0.4765
0.88462,0.44445,0.45322,2.24,0.551
0.88462,0.43055,0.4668,2.432,0.442
0.88462,0.45833,0.48038,2.368,0.606
0.88462,0.51389,0.52113,2.465,0.511
0.92308,0.50695,0.52163,2.546,0.604
0.84615,0.54861,0.56137,2.545,0.664
0.88462,0.59028,0.58903,2.578,0.74
0.88462,0.58333,0.60262,2.582,0.872
0.92308,0.61111,0.6167,2.595,0.874
0.88462,0.60417,0.6162,2.619,0.96
0.88462,0.61805,0.62978,2.641,1.051
0.80769,0.67361,0.66952,2.659,1.143
0.84615,0.68055,0.69718,2.626,1.232
0.80769,0.67361,0.6831,2.626,1.331
0.80769,0.64583,0.65594,2.649,1.415
0.80769,0.67361,0.69668,2.648,1.486
0.80769,0.69445,0.69668,2.626,1.572
0.80769,0.70139,0.71026,2.651,1.706
0.73077,0.70833,0.72284,2.626,1.796
0.76923,0.68055,0.69618,2.626,1.832
0.76923,0.72917,0.73692,2.626,1.903
0.73077,0.73611,0.73642,2.626,1.965
0.69231,0.73611,0.70875,2.626,2.047
0.69231,0.75,0.76308,2.626,2.122
0.65385,0.79861,0.80332,2.633,2.192
0.65385,0.77778,0.77616,2.61,2.242
0.61538,0.8125,0.8164,2.59,2.313
0.57692,0.80555,0.80231,2.555,2.422
0.57692,0.81945,0.78873,2.532,2.508
0.57692,0.82639,0.84306,2.471,2.575
0.57692,0.84028,0.82948,2.422,2.617
0.57692,0.79861,0.80231,2.351,2.4855
0.53846,0.90278,0.80181,2.27,2.4855
0.5,0.84722,0.84205,2.202,2.4855
0.53846,0.875,0.86972,2.161,2.4855
0.5,0.85416,0.86922,2.067,2.4855
0.46154,0.84028,0.84155,1.927,2.4855
0.46154,0.84028,0.85513,1.876,2.4855
0.5,0.82639,0.82847,1.823,2.4855
0.42308,0.84028,0.82746,1.77,2.4855
0.38462,0.82639,0.84054,1.714,2.574
0.34615,0.84028,0.88078,1.664,2.545
0.34615,0.85416,0.8672,1.638,2.51
0.42308,0.78472,0.8003,1.612,2.463
0.42308,0.77778,0.78672,1.575,2.381
0.42308,0.81945,0.78672,1.52,2.318
0.34615,0.78472,0.77213,1.502,2.243
0.34615,0.75695,0.77213,1.546,2.185
0.30769,0.73611,0.74447,1.546,2.131
0.30769,0.72222,0.73089,1.546,2.059
0.30769,0.69445,0.70372,1.546,1.962
0.30769,0.72917,0.7173,1.546,1.895
0.38462,0.67361,0.66398,1.538,1.838
0.30769,0.67361,0.69014,1.5285,1.734
0.30769,0.63195,0.63581,1.519,1.585
0.46154,0.625,0.62425,1.488,1.543
0.26923,0.57639,0.58099,1.5,1.469
0.46154,0.5625,0.56992,1.51,1.391
0.34615,0.53472,0.54125,1.518,1.307
0.42308,0.53472,0.54225,1.499,1.206
0.5,0.52778,0.5161,1.493,1.125
0.34615,0.49305,0.5005,1.4875,1.05
0.5,0.48611,0.5161,1.4865,0.934
0.53846,0.4375,0.46227,1.4865,0.857
0.53846,0.45833,0.46227,1.4865,0.919
0.57692,0.47917,0.47636,1.4865,0.852
0.53846,0.39583,0.40795,1.539,0.784
0.57692,0.39583,0.39487,1.515,0.718
0.65385,0.40972,0.40946,1.461,0.668
0.65385,0.38889,0.40946,1.412,0.7325
0.65385,0.36111,0.36871,1.259,0.7325
0.73077,0.34028,0.36972,1.342,0.7325
0.76923,0.33333,0.35664,1.113,0.7325
0.84615,0.3125,0.34406,1.179,0.7325
0.80769,0.34722,0.35714,1.113,0.7325
0.76923,0.34028,0.35664,1.041,0.7325
0.84615,0.35417,0.35765,0.961,0.7325
0.76923,0.32639,0.34306,0.865,0.7325
0.88462,0.27778,0.3174,0.822,0.7325
0.84615,0.27083,0.30332,0.769,0.7325
0.84615,0.23611,0.26258,0.707,0.632
0.73077,0.23611,0.24748,0.628,0.657
0.92308,0.20834,0.23642,0.575,0.747
0.84615,0.18055,0.20825,0.421,0.809
0.76923,0.1875,0.20724,0.466,0.85
0.76923,0.125,0.15292,0.347,0.921
0.73077,0.13195,0.13883,0.35,0.952
0.69231,0.097223,0.12475,0.311,1.02
0.65385,0.097223,0.11066,0.326,1.061
0.46154,0.083335,0.080986,0.295,1.126
0.26923,0.07639,0.078471,0.3285,1.198
0.34615,0.097223,0.12022,0.3285,1.289
0.19231,0.097223,0.11821,0.307,1.351
0.11538,0.097223,0.1172,0.315,1.413
0.26923,0.14584,0.15996,0.3285,1.436
0.15385,0.16667,0.18561,0.3285,1.527
0.076923,0.18055,0.18461,0.3285,1.64
0.076923,0.19445,0.17103,0.3285,1.73
0.076923,0.21528,0.22535,0.318,1.855
0.23077,0.28472,0.29527,0.3285,1.934
0,0.27778,0.29225,0.3285,2.034
0.038462,0.28472,0.29276,0.303,2.116
0.11538,0.33333,0.33451,0.322,2.146
0.15385,0.35417,0.36217,0.331,2.183
0.11538,0.36111,0.33451,0.336,2.292
0.15385,0.38889,0.38934,0.349,2.36
0.26923,0.45833,0.44517,0.386,2.44
0.26923,0.44445,0.45875,0.422,2.479
0.26923,0.50695,0.4995,0.485,2.504
0.15385,0.49305,0.49799,0.558,2.556
0.076923,0.52083,0.52414,0.63,2.484
0.038462,0.54861,0.53722,0.69,2.484
0.11538,0.54167,0.55181,0.763,2.484
0.19231,0.57639,0.57998,0.839,2.484
0.038462,0.58333,0.59155,0.91,2.484
0.15385,0.57639,0.57948,1.016,2.484
0.076923,0.60417,0.61922,1.051,2.484
0.26923,0.63195,0.63531,1.051,2.484
0.19231,0.61805,0.62072,1.051,2.484
0.19231,0.625,0.64789,1.1995,2.484
0.19231,0.64583,0.63431,1.348,2.551
0.19231,0.65972,0.64789,1.404,2.484
0.15385,0.68055,0.64738,1.5575,2.489
0.23077,0.63889,0.64839,1.553,2.425
0.26923,0.70833,0.70322,1.59,2.426
0.23077,0.68055,0.67555,1.626,2.397
0.26923,0.67361,0.67606,1.594,2.329
0.19231,0.68055,0.68863,1.5985,2.241
0.26923,0.6875,0.67606,1.616,2.167
0.26923,0.66667,0.67606,1.605,2.108
0.34615,0.6875,0.71781,1.594,2.105
0.34615,0.74305,0.75855,1.594,2.105
0.34615,0.6875,0.67706,1.603,1.952
0.34615,0.70139,0.69064,1.616,1.876
0.38462,0.66667,0.66398,1.621,1.816
0.34615,0.61805,0.63632,1.6235,1.695
0.34615,0.625,0.62274,1.6325,1.597
0.34615,0.59722,0.60915,1.647,1.509
0.34615,0.59028,0.60915,1.621,1.483
0.42308,0.5625,0.583,1.617,1.463
0.34615,0.54861,0.55483,1.65,1.429
0.46154,0.52778,0.54276,1.709,1.415
0.5,0.54861,0.55684,1.757,1.405
0.5,0.50695,0.52968,1.815,1.389
0.46154,0.46528,0.48843,1.86,1.372
0.5,0.46528,0.47535,1.92,1.397
0.53846,0.46528,0.46227,1.991,1.381
0.5,0.46528,0.46177,2.071,1.373
0.61538,0.46528,0.47686,2.142,1.3725
0.65385,0.48611,0.50453,2.209,1.337
0.61538,0.47917,0.49044,2.277,1.351
0.69231,0.52778,0.53219,2.381,1.373
0.65385,0.54861,0.55885,2.422,1.341
0.65385,0.54861,0.54527,2.487,1.335
0.65385,0.56945,0.58602,2.53,1.373
0.73077,0.58333,0.6006,2.6,1.356
0.73077,0.60417,0.61419,2.645,1.306
0.73077,0.61111,0.62777,2.666,1.228
0.73077,0.63195,0.62777,2.692,1.171
0.76923,0.64583,0.66901,2.733,1.13
0.73077,0.6875,0.70926,2.752,1.053
0.73077,0.69445,0.69567,2.636,0.979
0.76923,0.72222,0.73692,2.636,0.926
0.76923,0.70833,0.72334,2.636,0.866
0.76923,0.72222,0.72334,2.636,0.806
0.76923,0.70833,0.72334,2.636,0.772
0.76923,0.72917,0.73692,2.636,0.737
0.76923,0.72222,0.73692,2.636,0.712
0.80769,0.73611,0.73742,2.636,0.64
0.80769,0.73611,0.73742,2.727,0.597
0.80769,0.73611,0.73742,2.671,0.524
0.80769,0.72917,0.73742,2.627,0.527
0.84615,0.72917,0.73793,2.558,0.451
0.84615,0.71528,0.72435,2.515,0.5115
0.80769,0.77778,0.81891,2.34,0.477
0.88462,0.72222,0.73843,2.26,0.489
0.88462,0.70139,0.71127,2.184,0.507
0.88462,0.67361,0.6841,2.124,0.512
0.88462,0.63889,0.65694,2.072,0.511
0.88462,0.64583,0.65694,2.017,0.506
0.88462,0.65972,0.65694,1.949,0.489
0.92308,0.60417,0.6167,1.879,0.461
0.88462,0.61111,0.6162,1.84,0.432
0.80769,0.58333,0.62877,1.813,0.459
0.88462,0.57639,0.58903,1.747,0.459
0.88462,0.54167,0.54829,1.658,0.459
0.92308,0.54861,0.54879,1.571,0.459
0.92308,0.54861,0.56237,1.49,0.459
0.96154,0.48611,0.49497,1.409,0.469
0.92308,0.46528,0.49447,1.227,0.52
1,0.42361,0.44115,1.13,0.489
0.92308,0.41667,0.44014,1.086,0.4975
0.80769,0.41667,0.42505,1.048,0.4975
0.84615,0.36111,0.38481,1.019,0.417
0.92308,0.33333,0.35865,0.986,0.449
0.88462,0.33333,0.34457,0.825,0.457
0.88462,0.32639,0.34457,0.893,0.614
0.88462,0.28472,0.30382,0.849,0.651
0.73077,0.29861,0.32897,0.804,0.701
0.96154,0.26389,0.27767,0.69,0.721
0.84615,0.20139,0.23541,0.656,0.829
0.73077,0.24305,0.26107,0.57,0.858
0.80769,0.19445,0.20775,0.569,0.964
0.80769,0.13195,0.167,0.673,1.042
0.80769,0.14584,0.167,0.613,1.131
0.76923,0.14584,0.15292,0.5695,1.214
0.69231,0.15278,0.16549,0.5105,1.271
0.42308,0.10417,0.10765,0.417,1.333
0.30769,0.097223,0.10614,0.423,1.388
0.23077,0.11111,0.13229,0.4675,1.45
0.23077,0.125,0.13229,0.4675,1.45
0.15385,0.16667,0.17203,0.4675,1.602
0.19231,0.1875,0.21328,0.4675,1.684
0.26923,0.21528,0.22787,0.4675,1.684
0.038462,0.22917,0.25201,0.4675,1.846
0.038462,0.25695,0.27918,0.4675,1.912
0.076923,0.29861,0.30684,0.4675,1.986
0.15385,0.3125,0.32143,0.452,2.022
0.076923,0.35417,0.36117,0.383,2.159
0.19231,0.34722,0.33551,0.55,1.9865
0,0.36805,0.37374,0.6255,1.9865
0.23077,0.40972,0.41751,0.483,1.9865
0.15385,0.43055,0.45724,0.617,1.9865
0.11538,0.41667,0.416,0.634,1.9865
0.11538,0.43055,0.44316,0.676,1.9865
0.23077,0.47222,0.48541,0.78,1.9865
0.26923,0.50695,0.51308,0.803,1.9865
0.23077,0.50695,0.51258,0.84,1.9865
0.19231,0.51389,0.51207,0.904,2.134
0.15385,0.57639,0.55231,0.971,2.11
0.19231,0.5,0.51207,1.081,2.037
0.15385,0.55555,0.5659,1.098,1.987
0.15385,0.52083,0.52515,1.151,1.915
0.15385,0.55555,0.55231,1.162,1.892
0.23077,0.52083,0.53974,1.296,1.755
0.23077,0.53472,0.53974,1.357,1.704
0.26923,0.54861,0.55382,1.402,1.663
0.19231,0.53472,0.52565,1.421,1.644
0.19231,0.53472,0.52565,1.402,1.558
0.19231,0.52083,0.53924,1.466,1.508
0.30769,0.46528,0.48642,1.52,1.455
0.26923,0.47222,0.48592,1.555,1.393
0.38462,0.47917,0.47384,1.578,1.344
0.38462,0.48611,0.48742,1.618,1.295
0.34615,0.45139,0.45976,1.667,1.246
0.38462,0.45139,0.44668,1.724,1.196
0.42308,0.45139,0.46076,1.768,1.157
0.46154,0.45139,0.47485,1.812,1.114
0.5,0.42361,0.44819,1.866,1.048
0.53846,0.42361,0.43511,1.946,0.946
0.61538,0.42361,0.43612,2.023,0.848
0.53846,0.43055,0.44869,2.06,0.805
0.65385,0.45139,0.47736,2.098,0.764
0.65385,0.44445,0.46378,2.161,0.726
0.69231,0.44445,0.4507,2.226,0.8135
0.73077,0.45833,0.46479,2.279,0.8135
0.76923,0.49305,0.50604,2.279,0.8135
0.73077,0.45833,0.47837,2.262,0.707
0.80769,0.47917,0.47938,2.262,0.707
0.76923,0.47917,0.49245,2.399,0.8135
0.84615,0.50695,0.52062,2.48,0.8135
0.80769,0.48611,0.49296,2.563,0.8135
0.80769,0.54167,0.54728,2.613,0.8135
0.80769,0.54167,0.56087,2.667,0.8135
0.84615,0.55555,0.56137,2.662,0.8135
0.88462,0.5625,0.56187,2.675,0.81
0.84615,0.61805,0.61569,2.721,0.817
0.92308,0.61111,0.63028,2.75,0.857
0.88462,0.625,0.64336,2.773,0.929
0.88462,0.63195,0.64336,2.7445,1.009
0.92308,0.64583,0.65744,2.7445,1.07
0.88462,0.64583,0.67052,2.7445,1.141
0.84615,0.67361,0.67002,2.7445,1.234
0.84615,0.67361,0.6836,2.753,1.303
0.76923,0.69445,0.69618,2.747,1.375
0.84615,0.68055,0.69718,2.742,1.448
0.84615,0.72917,0.72435,2.762,1.536
0.80769,0.70833,0.72384,2.762,1.66
0.80769,0.73611,0.73742,2.763,1.733
0.76923,0.72917,0.73692,2.767,1.792
0.73077,0.75695,0.75,2.7445,1.818
0.76923,0.75695,0.7505,2.766,1.9
0.76923,0.79861,0.79125,2.7445,1.965
0.76923,0.72917,0.7505,2.738,2.042
0.76923,0.74305,0.7505,2.707,2.097
0.73077,0.74305,0.76358,2.683,2.188
0.73077,0.80555,0.80433,2.691,2.257
0.76923,0.79167,0.80483,2.643,2.341
0.61538,0.8125,0.80282,2.599,2.398
0.65385,0.80555,0.8169,2.548,2.432
0.57692,0.79861,0.8159,2.48,2.47
0.61538,0.84722,0.84356,2.408,2.498
0.57692,0.8125,0.8159,2.331,2.3845
0.57692,0.81945,0.82948,2.269,2.3845
0.57692,0.84028,0.84306,2.213,2.3845
0.57692,0.81945,0.82948,2.138,2.3845
0.5,0.89583,0.92354,2.027,2.3845
0.57692,0.84028,0.85664,2.027,2.3845
0.5,0.86805,0.85563,1.906,2.3845
0.7,0.85416,0.85563,2.027,1.6845
0.80769,0.71223,0.7328,2.609,1.208
0.76923,0.69784,0.7037,2.596,1.272
0.76923,0.70504,0.73228,2.605,1.331
0.80769,0.72662,0.74709,2.593,1.399
0.76923,0.72662,0.74656,2.601,1.466
0.73077,0.69784,0.70317,2.626,1.547
0.69231,0.7482,0.7455,2.633,1.607
0.73077,0.76978,0.7746,2.619,1.675
0.73077,0.76978,0.80317,2.632,1.798
0.69231,0.76978,0.78836,2.622,1.883
